"SAMPLE"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"Biotech_092"	"V1-69_J4*02"	912	0.019887045072941
"BC_10"	"V4-34_J6*03"	909	0.0231710425694621
"CD1169"	"V1-18_J4*02"	909	0.0148580395233659
"CD1169"	"V4-39_J4*02"	909	0.0148580395233659
"HC_11_BB"	"V3-33_J4*02"	908	0.0223882437063885
"CD0844"	"V4-39_J5*02"	907	0.0174685104579947
"CD1127"	"V3-21_J4*02"	906	0.0233366818638436
"BC_16"	"V3-23_J3*02"	905	0.0175248349179915
"CD1211"	"V3-15_J4*02"	905	0.0228368114259759
"Biotech_092"	"V3-33_J4*02"	904	0.0197125973091432
"CD0844"	"V4-31_J4*02"	903	0.0173914718231193
"CD1110"	"V3-30_J4*02"	901	0.0162339417307796
"CD1129"	"V4-34_J5*02"	898	0.0223772738599551
"BC_18"	"V5-51_J4*02"	897	0.0176574803149606
"CD1076"	"V4-34_J6*02"	893	0.0232273838630807
"BC_16"	"V4-34_J5*02"	892	0.0172730969578436
"BC_18"	"V3-30_J4*02"	891	0.0175393700787402
"HC_10_BB"	"V1-18_J4*02"	891	0.016348623853211
"Biotech_064"	"V3-48_J4*02"	886	0.0258203648656525
"BC_14"	"V3-33_J4*02"	885	0.0157397691500525
"CD1169"	"V3-30_J6*02"	885	0.0144657480508017
"CD1076"	"V3-33_J4*02"	884	0.0229932892888727
"CD1120"	"V3-21_J4*02"	883	0.0268030597377368
"Biotech_108"	"V4-59_J4*02"	882	0.0206838328408611
"HC_36_BB"	"V4-39_J4*02"	881	0.0339931319211328
"CD1129"	"V4-34_J6*02"	880	0.0219287316222278
"CD1363_HC"	"V3-21_J4*02"	880	0.0313078127223566
"CD1113"	"V3-23_J6*02"	879	0.0144548593981253
"Biotech_080"	"V3-23_J4*02"	878	0.0691774346044753
"CD1081"	"V3-30_J4*02"	878	0.0288171196008927
"CD1363_HC"	"V3-30-3_J4*02"	877	0.0312010815426213
"Biotech_131"	"V4-34_J4*02"	876	0.0629039207238259
"HC_23_BB"	"V1-18_J4*02"	876	0.0166381766381766
"CD1211"	"V3-33_J4*02"	875	0.0220797900527392
"BC_12"	"V3-30_J4*02"	874	0.021728861596599
"CD1205"	"V1-2_J4*02"	874	0.0143754728773973
"BC_13"	"V1-46_J4*02"	873	0.0126937505452642
"CD1086"	"V3-30_J4*02"	873	0.0206651674754409
"CD0497"	"V3-15_J4*02"	872	0.0209142802321677
"CD1362_HC"	"V3-33_J4*02"	871	0.0197232852516927
"HC_10_BB"	"V4-34_J5*02"	871	0.0159816513761468
"BC_17"	"V1-69_J3*02"	870	0.0206699928724163
"BC_12"	"V1-69_J4*02"	869	0.0216045546080601
"CD1071"	"V3-30_J4*02"	869	0.0209513706391494
"CD1110"	"V2-5_J4*02"	868	0.0156393578494081
"CD0497"	"V3-23_J3*02"	867	0.0207943589005612
"CD1212"	"V3-21_J4*02"	867	0.0223684210526316
"CD1081"	"V3-21_J4*02"	865	0.0283904424314034
"CD1110"	"V3-33_J6*02"	865	0.0155853047692834
"Biotech_107"	"V3-15_J4*02"	863	0.0210657358361608
"HC_16_BB"	"V3-21_J4*02"	861	0.0234598512302117
"Biotech_105"	"V1-69_J4*02"	860	0.0523337187366884
"CD1110"	"V1-46_J4*02"	860	0.015495216302409
"HC_10_BB"	"V3-30_J6*02"	858	0.015743119266055
"BC_14"	"V1-69_J5*02"	857	0.0152417877532146
"Biotech_092"	"V4-34_J5*02"	857	0.0186877166968316
"BC_11"	"V1-18_J4*02"	853	0.0164218470246231
"Biotech_086"	"V3-30_J4*02"	853	0.019930837889621
"BC_11"	"V3-7_J4*02"	850	0.0163640914078894
"Biotech_108"	"V5-51_J4*02"	850	0.0199333989962947
"CD1127"	"V3-33_J6*02"	850	0.0218942379517296
"BC_13"	"V3-23_J3*02"	845	0.0122866199435833
"Biotech_121"	"V4-39_J4*02"	845	0.0410493077483605
"CD1202"	"V4-34_J5*02"	843	0.0176851910126503
"HC_21_BB"	"V4-39_J5*02"	843	0.014049765837236
"HC_35_BB"	"V4-34_J4*02"	842	0.0213186145432449
"CD1129"	"V1-2_J4*02"	839	0.0209070520807376
"CD1211"	"V4-59_J4*02"	839	0.021171364404855
"Biotech_092"	"V1-18_J4*02"	838	0.018273403257812
"Biotech_064"	"V4-59_J4*02"	837	0.0243923762895611
"HC_24_BB"	"V3-30-3_J6*02"	837	0.0190825771738635
"HC_10_BB"	"V4-61_J4*02"	835	0.0153211009174312
"HC_14_BB"	"V3-30_J4*02"	835	0.0223238156346915
"BC_16"	"V4-31_J4*02"	834	0.0161499583664143
"CD1125"	"V3-21_J4*02"	834	0.0211369338773855
"BC_11"	"V3-48_J4*02"	833	0.0160368095797316
"Biotech_129"	"V3-9_J4*02"	833	0.0268640350877193
"CD1113"	"V4-59_J4*02"	833	0.0136984048676205
"HC_21_BB"	"V3-48_J4*02"	833	0.0138831019483009
"HC_22_BB"	"V4-34_J4*02"	832	0.0251481078466933
"CD1110"	"V3-15_J4*02"	831	0.014972703194537
"CD1086"	"V1-69_J6*02"	830	0.0196472955379335
"CD1110"	"V3-21_J6*02"	830	0.0149546855011621
"CD1113"	"V1-2_J4*02"	830	0.0136490708765006
"Biotech_087"	"V3-21_J4*02"	828	0.0235414534288639
"Biotech_089"	"V3-21_J4*02"	828	0.0257334659373446
"Biotech_092"	"V3-21_J6*02"	827	0.0180335375825901
"HC_20_BB"	"V4-61_J4*02"	825	0.0175144361413043
"BC_14"	"V3-30_J6*02"	824	0.0146548811069415
"Biotech_110"	"V3-9_J4*02"	824	0.0326621214523545
"HC_14_BB"	"V4-59_J4*02"	824	0.0220297294407015
"CD1205"	"V4-34_J5*02"	823	0.0135366294943913
"HC_35_BB"	"V4-59_J4*02"	822	0.0208122341502937
"Biotech_106"	"V3-23_J4*02"	820	0.0818036711891461
"Biotech_100"	"V3-30_J4*02"	819	0.027439943712936
"CD1208"	"V3-33_J4*02"	817	0.0173829787234043
"BC_16"	"V3-33_J6*02"	816	0.0158013981139017
"HC_10_BB"	"V3-15_J4*02"	816	0.0149724770642202
"Biotech_111"	"V4-34_J4*02"	815	0.0239297668682835
"BC_14"	"V5-51_J4*02"	813	0.0144592455581838
"Biotech_094"	"V3-21_J4*02"	813	0.0263030185382898
"HC_16_BB"	"V1-69_J4*02"	813	0.0221519849595379
"Biotech_045"	"V3-30_J4*02"	811	0.0238951090159104
"BC_11"	"V5-51_J4*02"	809	0.0155747646458618
"CD1205"	"V1-18_J4*02"	808	0.0132899108523307
"CD1081"	"V4-39_J4*02"	805	0.0264211631876067
"CD1169"	"V4-34_J6*02"	803	0.0131254188528744
"Biotech_064"	"V4-34_J6*02"	802	0.0233723844494958
"Biotech_064"	"V4-39_J6*02"	802	0.0233723844494958
"Biotech_097"	"V4-31_J4*02"	802	0.0192266199985616
"CD0844"	"V4-34_J5*02"	802	0.0154462462925157
"Biotech_086"	"V1-2_J4*02"	801	0.0187158278424225
"HC_10_BB"	"V4-59_J4*02"	801	0.014697247706422
"CD0497"	"V1-69_J4*02"	800	0.0191874130570346
"CD1113"	"V3-30_J6*02"	799	0.0131392863015951
"CD0844"	"V1-69_J5*02"	798	0.0153692076576403
"CD1125"	"V3-30-3_J4*02"	798	0.0202245482423904
"HC_20_BB"	"V4-31_J4*02"	798	0.0169412364130435
"Biotech_050"	"V3-30-3_J4*02"	797	0.0204416630331632
"CD1115"	"V3-21_J4*02"	796	0.023385627827722
"Biotech_081"	"V1-69_J6*02"	795	0.0252388964729039
"Biotech_067"	"V1-69_J4*02"	794	0.0219197747287635
"Biotech_089"	"V3-30-3_J4*02"	794	0.0246767777225261
"HC_20_BB"	"V3-33_J6*02"	794	0.0168563179347826
"Biotech_089"	"V1-2_J4*02"	793	0.0246456986573844
"CD1368"	"V3-23_J4*02"	793	0.0186500470366886
"CD1076"	"V4-59_J4*02"	791	0.0205743120220569
"CD1169"	"V3-9_J6*02"	791	0.0129292731165923
"Biotech_090"	"V3-21_J4*02"	790	0.0229431069032614
"CD1113"	"V1-8_J4*02"	790	0.0129912843282355
"CD1362_HC"	"V3-48_J4*02"	790	0.0178890876565295
"Biotech_081"	"V3-21_J4*02"	789	0.0250484142353726
"CD1127"	"V3-23_J6*02"	788	0.0202972464776035
"BC_12"	"V3-21_J4*02"	785	0.0195161972006066
"BC_16"	"V3-30-3_J6*02"	783	0.0151623709842954
"Biotech_129"	"V3-21_J4*02"	783	0.0252515479876161
"CD0844"	"V3-30-3_J6*02"	781	0.0150417934594199
"BC_18"	"V3-11_J4*02"	780	0.0153543307086614
"Biotech_096"	"V4-59_J4*02"	780	0.0263575845639171
"HC_20_BB"	"V3-15_J4*02"	780	0.0165591032608696
"HC_35_BB"	"V3-23_J6*02"	780	0.0197488353250962
"BC_14"	"V3-9_J4*02"	777	0.0138189837622495
"Biotech_092"	"V4-34_J6*03"	777	0.0169432390588543
"HC_11_BB"	"V1-69_J6*03"	777	0.0191582217619646
"CD1212"	"V3-33_J4*02"	776	0.0200206398348813
"BC_13"	"V4-59_J6*02"	774	0.0112542530607497
"CD1208"	"V1-18_J4*02"	774	0.016468085106383
"CD1127"	"V4-34_J6*02"	773	0.019910877572573
"BC_13"	"V3-21_J6*02"	772	0.0112251723034868
"Biotech_110"	"V3-21_J4*02"	772	0.0306009196131283
"CD1205"	"V3-30_J6*02"	772	0.0126977861113852
"HC_15_BB"	"V3-33_J4*02"	772	0.031474233529028
"Biotech_045"	"V4-34_J4*02"	771	0.0227165586328816
"Biotech_092"	"V3-15_J4*02"	771	0.016812403236006
"CD1110"	"V4-34_J5*02"	771	0.0138916415920434
"Biotech_111"	"V3-21_J4*02"	770	0.0226084913970286
"HC_14_BB"	"V4-34_J5*02"	770	0.0205860335792963
"Biotech_092"	"V3-23_J5*02"	768	0.0167469853245819
"CD1212"	"V4-59_J4*02"	768	0.0198142414860681
"BC_17"	"V1-69_J5*02"	767	0.0182228557852221
"CD0844"	"V1-18_J4*02"	767	0.014772158237356
"CD1076"	"V1-18_J4*02"	767	0.019950059824169
"HC_16_BB"	"V3-7_J4*02"	767	0.0208986131168088
"HC_38_BB"	"V3-23_J4*02"	766	0.0581801610208112
"Biotech_097"	"V4-34_J6*02"	765	0.0183396063577302
"Biotech_100"	"V3-30-3_J4*02"	764	0.0255972124501625
"Biotech_064"	"V1-69_J6*02"	763	0.0222358221134231
"CD1368"	"V1-3_J4*02"	763	0.0179444967074318
"BC_16"	"V3-30_J6*02"	762	0.0147557173563641
"CD1115"	"V4-34_J4*02"	762	0.0223867442270404
"Biotech_086"	"V4-39_J5*02"	761	0.017781204729193
"Biotech_107"	"V4-39_J4*02"	761	0.0185759269656065
"HC_10_BB"	"V3-21_J6*02"	761	0.0139633027522936
"Biotech_108"	"V3-21_J4*02"	760	0.0178228038084518
"CD1211"	"V1-18_J4*02"	760	0.0191778747886649
"Biotech_086"	"V1-18_J4*02"	757	0.01768774241787
"HC_13_BB"	"V4-39_J4*02"	757	0.0375068126641233
"HC_23_BB"	"V3-15_J4*02"	757	0.014377967711301
"HC_24_BB"	"V3-33_J4*02"	757	0.0172586749350235
"CD1120"	"V3-23_J6*02"	756	0.0229480330257407
"CD1363_HC"	"V4-39_J4*02"	755	0.0268606802333855
"CD1169"	"V3-15_J4*02"	754	0.0123244904297226
"Biotech_097"	"V3-23_J6*02"	752	0.018027952916357
"Biotech_105"	"V1-69_J6*02"	752	0.0457615773139415
"CD1081"	"V3-33_J4*02"	752	0.0246816331889195
"Biotech_105"	"V3-23_J4*02"	751	0.0457007241526197
"HC_14_BB"	"V1-69_J4*02"	751	0.0200780665169501
"HC_24_BB"	"V1-69_J6*03"	751	0.0171218822671105
"CD0497"	"V3-9_J4*02"	750	0.0179881997409699
"HC_21_BB"	"V3-33_J4*02"	750	0.0124997916701388
"CD1086"	"V3-15_J4*02"	749	0.0177299088649544
"CD1086"	"V1-18_J4*02"	748	0.0177062374245473
"CD1205"	"V4-31_J4*02"	748	0.0123030362840883
"Biotech_067"	"V3-23_J3*02"	747	0.0206222565773128
"CD0844"	"V1-2_J4*02"	746	0.0143677054042602
"CD1125"	"V3-30_J6*02"	746	0.0189066578807309
"CD1205"	"V3-30-3_J6*02"	746	0.0122701404651469
"BC_16"	"V3-7_J4*02"	745	0.0144265215623245
"BC_18"	"V3-9_J4*02"	745	0.0146653543307087
"CD1169"	"V4-34_J5*02"	745	0.0121773811275111
"HC_31_BB"	"V3-21_J4*02"	745	0.0237215818633382
"CD1071"	"V1-2_J4*02"	744	0.0179376521927815
"CD1169"	"V3-30-3_J6*02"	742	0.0121283446934406
"CD1363_HC"	"V4-34_J4*02"	742	0.0263981784545325
"BC_11"	"V4-59_J4*02"	740	0.0142463854609861
"Biotech_065"	"V3-23_J3*02"	740	0.0164579765585037
"HC_21_BB"	"V3-23_J5*02"	740	0.0123331277812036
"BC_11"	"V3-33_J4*02"	739	0.0142271335887415
"BC_18"	"V1-46_J4*02"	739	0.0145472440944882
"CD1076"	"V4-34_J5*02"	739	0.0192217655932997
"CD1125"	"V4-59_J4*02"	739	0.0187292495628152
"CD1368"	"V1-46_J4*02"	739	0.0173800564440263
"HC_24_BB"	"V1-69_J4*02"	738	0.016825498153299
"BC_18"	"V1-69_J3*02"	737	0.014507874015748
"Biotech_110"	"V4-39_J4*02"	736	0.0291739337244332
"CD1169"	"V3-21_J6*02"	736	0.0120302718252995
"CD1205"	"V3-21_J6*02"	736	0.0121056613704398
"CD1071"	"V4-39_J5*02"	735	0.0177206644646431
"CD1081"	"V3-15_J4*02"	735	0.0241236707365104
"CD1127"	"V3-9_J4*02"	735	0.0189320763464956
"HC_09_BB"	"V1-69_J4*02"	735	0.0271779322585416
"CD1363_HC"	"V3-23_J6*02"	734	0.0261135619752384
"HC_09_BB"	"V4-39_J4*02"	734	0.0271409554799586
"BC_17"	"V3-21_J4*02"	732	0.0173913043478261
"Biotech_108"	"V1-2_J4*02"	730	0.0171192720791708
"Biotech_110"	"V3-30_J4*02"	730	0.028936102742984
"Biotech_108"	"V1-18_J4*02"	729	0.0170958210215281
"CD1212"	"V3-48_J4*02"	729	0.0188080495356037
"BC_14"	"V4-34_J5*02"	728	0.0129475163177833
"BC_14"	"V1-18_J4*02"	727	0.0129297312678962
"Biotech_115"	"V1-69_J4*02"	727	0.0500171998624011
"CD1362_HC"	"V1-69_J6*03"	726	0.0164398451122031
"BC_10"	"V1-18_J4*02"	725	0.0184807545245985
"CD1113"	"V3-23_J3*02"	725	0.0119223811873047
"CD1208"	"V3-15_J4*02"	725	0.0154255319148936
"BC_14"	"V3-15_J4*02"	724	0.012876376118235
"BC_18"	"V3-15_J4*02"	724	0.014251968503937
"Biotech_111"	"V3-33_J4*02"	724	0.0212578542486347
"CD1113"	"V3-7_J4*02"	724	0.0119059365235981
"CD0844"	"V3-30_J6*02"	723	0.0139247332537267
"HC_10_BB"	"V3-48_J6*02"	723	0.0132660550458716
"BC_11"	"V4-31_J4*02"	722	0.0138998517605837
"BC_13"	"V1-69_J5*02"	722	0.0104981533719138
"CD1076"	"V1-69_J6*02"	722	0.0187795869531291
"HC_14_BB"	"V3-15_J4*02"	722	0.0193027483691584
"BC_18"	"V3-33_J4*02"	718	0.0141338582677165
"HC_16_BB"	"V1-8_J4*02"	718	0.0195634996321626
"CD0497"	"V3-33_J4*02"	717	0.0171967189523672
"CD1127"	"V3-21_J6*02"	717	0.018468433660459
"BC_11"	"V3-30-3_J4*02"	716	0.0137843405271163
"BC_14"	"V1-2_J4*02"	716	0.0127340957191385
"Biotech_090"	"V1-69_J4*02"	716	0.0207940057502977
"CD0844"	"V3-15_J4*02"	716	0.0137899156426948
"CD1202"	"V4-39_J5*02"	716	0.0150208739799022
"HC_31_BB"	"V3-30_J4*02"	716	0.0227981914283895
"BC_18"	"V3-48_J4*02"	715	0.0140748031496063
"Biotech_065"	"V4-59_J4*02"	715	0.0159019638369326
"CD1205"	"V3-9_J6*02"	715	0.011760255271555
"HC_11_BB"	"V1-69_J6*02"	715	0.0176295090859778
"HC_16_BB"	"V3-11_J4*02"	715	0.0194817579902455
"HC_23_BB"	"V3-30-3_J4*02"	714	0.0135612535612536
"Biotech_065"	"V1-69_J6*03"	713	0.0158574828192069
"CD1125"	"V4-38-2_J4*02"	712	0.0180449603365689
"CD1129"	"V1-69_J5*02"	712	0.0177423374034388
"Biotech_072"	"V3-23_J4*02"	708	0.0993544765646927
"CD1169"	"V4-31_J4*02"	708	0.0115725984406414
"CD1205"	"V3-23_J6*02"	708	0.01164511990526
"CD1127"	"V1-2_J4*02"	706	0.0181850964634366
"HC_21_BB"	"V1-69_J6*03"	706	0.011766470558824
"BC_14"	"V1-69_J3*02"	705	0.0125384601703808
"Biotech_065"	"V1-18_J4*02"	705	0.0156795587483042
"CD1212"	"V4-34_J4*02"	705	0.0181888544891641
"HC_36_BB"	"V3-21_J4*02"	705	0.0272022224794536
"CD1113"	"V4-39_J5*02"	704	0.0115770432494655
"HC_09_BB"	"V3-21_J4*02"	704	0.0260316521224671
"HC_21_BB"	"V4-34_J5*02"	704	0.011733137781037
"Biotech_111"	"V3-30_J4*02"	703	0.0206412590287157
"CD0844"	"V3-33_J4*02"	703	0.0135395400793498
"CD1110"	"V5-51_J4*02"	703	0.0126664384425506
"CD1169"	"V1-2_J4*02"	703	0.0114908710505239
"BC_16"	"V1-18_J4*02"	702	0.013593849847989
"HC_35_BB"	"V5-51_J4*02"	702	0.0177739517925866
"Biotech_097"	"V4-34_J5*02"	701	0.0168053124925083
"HC_35_BB"	"V1-18_J4*02"	701	0.017748632772939
"CD0844"	"V4-59_J4*02"	700	0.0134817611031933
"CD1169"	"V3-48_J6*02"	700	0.0114418346164534
"CD1071"	"V3-15_J4*02"	699	0.0168527135520891
"CD1115"	"V3-33_J4*02"	699	0.0205358716728362
"HC_15_BB"	"V4-31_J4*02"	699	0.0284980430528376
"CD1086"	"V1-69_J6*03"	698	0.0165226654041898
"Biotech_115"	"V1-69_J6*02"	697	0.047953216374269
"CD1113"	"V1-46_J4*02"	697	0.0114619306035192
"BC_14"	"V3-23_J3*02"	696	0.0123783947213972
"Biotech_067"	"V3-30_J4*02"	696	0.0192143113491428
"CD1169"	"V3-23_J6*02"	696	0.0113764527043593
"HC_31_BB"	"V3-33_J4*02"	696	0.0221613704387697
"Biotech_111"	"V1-69_J4*02"	694	0.0203770039344647
"HC_22_BB"	"V3-21_J4*02"	693	0.0209466811751904
"Biotech_065"	"V3-33_J4*02"	690	0.0153459511153615
"Biotech_100"	"V4-59_J4*02"	689	0.023084397091835
"BC_16"	"V3-15_J4*02"	688	0.0133227474293681
"BC_13"	"V3-23_J5*02"	687	0.00998924011981272
"BC_14"	"V3-30-3_J4*02"	687	0.0122183292724136
"Biotech_065"	"V3-15_J4*02"	687	0.015279229588773
"Biotech_092"	"V4-39_J5*02"	687	0.0149807017161299
"CD1113"	"V3-33_J6*02"	687	0.0112974839664529
"CD1169"	"V3-33_J6*02"	687	0.0112293434021478
"CD1205"	"V3-15_J4*02"	687	0.0112997138063752
"CD1208"	"V3-21_J6*02"	687	0.0146170212765957
"CD1110"	"V4-39_J6*02"	686	0.0123601376551774
"Biotech_065"	"V3-48_J4*02"	685	0.0152347485710473
"CD0844"	"V3-21_J6*02"	685	0.0131928662224105
"CD1071"	"V1-18_J4*02"	684	0.016491067338525
"CD1076"	"V3-15_J4*02"	684	0.0177911876398065
"Biotech_045"	"V3-21_J4*02"	683	0.020123747790218
"CD1129"	"V3-33_J4*02"	683	0.0170196860204336
"CD1129"	"V4-39_J4*02"	683	0.0170196860204336
"BC_11"	"V3-9_J4*02"	682	0.0131297768708007
"Biotech_132"	"V3-23_J4*02"	682	0.0911886615857735
"CD1268"	"V3-30_J4*02"	682	0.0312128146453089
"Biotech_050"	"V4-59_J4*02"	681	0.0174664649003565
"Biotech_089"	"V3-30_J4*02"	680	0.02113376429637
"CD1205"	"V3-33_J6*02"	679	0.0111681305306096
"Biotech_065"	"V3-9_J4*02"	678	0.0150790650090074
"CD1127"	"V3-30_J4*02"	678	0.0174638745073796
"HC_23_BB"	"V3-9_J4*02"	678	0.0128774928774929
"Biotech_097"	"V1-18_J4*02"	677	0.0162299522930501
"BC_18"	"V3-23_J6*02"	676	0.0133070866141732
"HC_20_BB"	"V1-18_J4*02"	676	0.014351222826087
"Biotech_129"	"V3-33_J4*02"	675	0.0217685758513932
"CD1202"	"V3-15_J4*02"	675	0.0141607401346844
"HC_09_BB"	"V3-48_J4*02"	675	0.0249593255435586
"BC_16"	"V3-9_J4*02"	674	0.0130516450107473
"CD1113"	"V3-11_J4*02"	674	0.0110837033382667
"CD1211"	"V3-23_J3*02"	674	0.0170077468520528
"Biotech_103"	"V3-23_J4*02"	673	0.0749276330438655
"BC_14"	"V4-39_J5*02"	672	0.0119515535241076
"CD1113"	"V3-9_J6*02"	672	0.0110508140108535
"CD1208"	"V4-34_J6*02"	672	0.0142978723404255
"CD1076"	"V3-21_J6*02"	671	0.0174530510326172
"BC_11"	"V4-34_J6*02"	670	0.0128987544038658
"Biotech_087"	"V4-34_J5*02"	670	0.0190492437165927
"CD0497"	"V3-23_J6*02"	670	0.0160694584352665
"CD1086"	"V1-69_J5*02"	670	0.0158598650727897
"CD1113"	"V4-61_J4*02"	670	0.0110179246834402
"Biotech_081"	"V4-34_J4*02"	668	0.021207022445157
"Biotech_108"	"V4-34_J6*03"	668	0.0156653065053234
"CD1212"	"V3-15_J4*02"	668	0.017234262125903
"Biotech_107"	"V1-18_J4*02"	667	0.0162813972221544
"HC_24_BB"	"V1-18_J4*02"	667	0.0152067849163285
"BC_14"	"V3-33_J6*02"	666	0.0118448432247852
"HC_21_BB"	"V3-11_J4*02"	666	0.0110998150030833
"CD1208"	"V4-39_J5*02"	665	0.0141489361702128
"HC_12_BB"	"V3-21_J4*02"	664	0.0326996946715257
"CD1202"	"V3-23_J3*02"	663	0.0139089936434011
"CD1208"	"V1-69_J3*02"	663	0.0141063829787234
"BC_11"	"V1-46_J4*02"	662	0.0127447394259092
"Biotech_108"	"V1-69_J5*02"	662	0.0155246001594672
"Biotech_110"	"V3-30-3_J4*02"	662	0.0262406849532266
"CD1212"	"V3-23_J3*02"	662	0.0170794633642931
"CD1086"	"V3-9_J4*02"	661	0.0156468221091253
"CD1110"	"V1-69_J3*02"	660	0.0118916776274301
"CD1202"	"V1-18_J4*02"	660	0.0138460570205803
"CD1362_HC"	"V1-18_J4*02"	660	0.0149453137383664
"BC_17"	"V3-23_J3*02"	659	0.0156569256355429
"Biotech_097"	"V3-9_J4*02"	659	0.0157984321434565
"CD1129"	"V3-48_J4*02"	659	0.0164216297034637
"BC_13"	"V4-39_J3*02"	658	0.00956756913950039
"CD1113"	"V4-31_J4*02"	657	0.0108041440552541
"HC_36_BB"	"V4-34_J4*02"	657	0.0253501562680866
"BC_16"	"V3-23_J5*02"	656	0.0127030847582347
"CD1125"	"V1-69_J6*02"	655	0.0166003497478267
"Biotech_100"	"V1-69_J4*02"	654	0.0219117499246155
"CD0844"	"V4-61_J4*02"	654	0.0125958168021263
"CD1362_HC"	"V4-34_J4*02"	653	0.0147868028350807
"CD1169"	"V3-23_J3*02"	651	0.0106409061933016
"Biotech_111"	"V1-2_J4*02"	650	0.0190850901403488
"CD1362_HC"	"V3-30_J6*03"	650	0.0147188695908154
"BC_14"	"V4-31_J4*02"	649	0.0115424973767051
"CD1212"	"V1-18_J4*02"	649	0.0167440660474716
"CD1208"	"V4-34_J5*02"	648	0.0137872340425532
"HC_24_BB"	"V1-2_J4*02"	648	0.014773608134604
"BC_18"	"V1-18_J4*02"	647	0.0127362204724409
"CD1268"	"V4-34_J4*02"	647	0.0296109839816934
"Biotech_065"	"V1-2_J4*02"	643	0.0143006471988079
"CD1268"	"V3-21_J4*02"	643	0.0294279176201373
"CD1071"	"V3-23_J6*02"	642	0.0154784579405454
"CD1076"	"V4-39_J5*02"	641	0.0166727357852572
"HC_13_BB"	"V3-30-3_J4*02"	641	0.0317594014764901
"Biotech_091"	"V4-34_J4*02"	640	0.0474109193273576
"HC_15_BB"	"V1-2_J4*02"	640	0.0260926288323549
"HC_24_BB"	"V4-31_J4*02"	640	0.01459121791072
"Biotech_097"	"V3-33_J6*02"	639	0.0153189653105746
"BC_11"	"V4-34_J5*02"	638	0.0122826944920394
"CD1368"	"V3-48_J6*02"	638	0.0150047036688617
"Biotech_045"	"V3-15_J4*02"	637	0.0187684148497348
"CD1212"	"V3-9_J4*02"	637	0.0164344685242518
"BC_13"	"V3-7_J4*02"	636	0.00924768080960828
"CD1169"	"V5-51_J4*02"	636	0.0103957240229491
"HC_21_BB"	"V4-4_J4*02"	636	0.0105998233362777
"HC_22_BB"	"V3-23_J6*02"	636	0.0192237939789626
"Biotech_050"	"V1-69_J4*02"	635	0.0162866449511401
"Biotech_050"	"V3-48_J6*02"	635	0.0162866449511401
"Biotech_090"	"V1-2_J4*02"	635	0.0184416112450266
"CD0497"	"V4-59_J4*02"	635	0.0152300091140212
"Biotech_096"	"V1-69_J4*02"	634	0.0214239854019532
"Biotech_129"	"V3-30_J4*02"	634	0.0204463364293086
"CD1169"	"V4-4_J4*02"	633	0.0103466875888785
"CD1110"	"V1-2_J6*02"	632	0.0113871822129331
"CD1368"	"V4-59_J6*02"	632	0.0148635936030103
"Biotech_101"	"V3-23_J4*02"	631	0.0932328605200946
"Biotech_111"	"V4-31_J4*02"	631	0.0185272182747079
"CD1120"	"V3-30_J6*02"	631	0.0191537153958232
"CD1205"	"V4-4_J4*02"	631	0.0103786308760157
"HC_12_BB"	"V4-39_J4*02"	631	0.0310745592435733
"CD1081"	"V1-69_J4*02"	630	0.0206774320598661
"BC_17"	"V5-51_J4*02"	629	0.014944167260632
"Biotech_108"	"V4-39_J5*02"	629	0.0147507152572581
"Biotech_121"	"V3-21_J4*02"	629	0.0305562302647559
"HC_11_BB"	"V3-30_J6*02"	629	0.0155090366644476
"BC_13"	"V3-33_J6*02"	628	0.00913135778055661
"Biotech_045"	"V3-48_J4*02"	628	0.0185032410135533
"HC_20_BB"	"V4-59_J4*02"	627	0.0133109714673913
"HC_21_BB"	"V3-23_J6*02"	626	0.0104331594473425
"CD1125"	"V1-2_J4*02"	625	0.0158400283853309
"BC_10"	"V3-23_J3*02"	624	0.0159061942391027
"Biotech_083"	"V3-21_J4*02"	624	0.0293785310734463
"Biotech_110"	"V3-33_J4*02"	624	0.0247344220707151
"CD1208"	"V1-69_J5*02"	624	0.0132765957446809
"BC_12"	"V5-51_J4*02"	623	0.0154886507719464
"BC_13"	"V4-39_J6*02"	623	0.00905865588739931
"Biotech_100"	"V4-34_J4*02"	623	0.0208731195765069
"CD1086"	"V4-31_J4*02"	623	0.0147473073736537
"HC_10_BB"	"V1-46_J4*02"	623	0.0114311926605505
"BC_16"	"V3-48_J4*02"	622	0.0120446931701555
"Biotech_067"	"V1-69_J6*02"	622	0.0171714104298374
"Biotech_090"	"V1-18_J4*02"	622	0.0180640664478843
"CD1127"	"V4-34_J5*02"	622	0.0160214305952657
"CD1129"	"V5-51_J4*02"	622	0.0154996262148019
"BC_13"	"V3-64_J4*02"	621	0.00902957513013639
"BC_18"	"V4-31_J4*02"	621	0.0122244094488189
"BC_13"	"V4-59_J5*02"	620	0.00901503475150493
"Biotech_081"	"V3-23_J3*02"	620	0.0196831645449062
"CD1129"	"V1-18_J4*02"	620	0.0154497881883877
"Biotech_092"	"V3-23_J3*02"	619	0.0134978957238492
"CD1113"	"V3-53_J4*02"	619	0.0101792468344022
"HC_14_BB"	"V4-34_J6*02"	619	0.0165490321890707
"Biotech_065"	"V1-69_J3*02"	618	0.0137446344772368
"CD0497"	"V1-2_J4*02"	618	0.0148222765865592
