"SUBJECTN"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"Biotech_078-Healthy#FALSE"	9	896	0.0497335701598579
"CD0844-Celiac#FALSE"	26	896	0.0172566542120874
"BC_10-Healthy#NA"	22	894	0.0227886821310222
"HC_12_BB-Healthy#NA"	16	894	0.0440263961390722
"CD1071-Celiac#FALSE"	25	892	0.0215058948332811
"CD1212-Celiac#M"	25	891	0.0229876160990712
"Biotech_078-Healthy#FALSE"	10	889	0.049345026642984
"Biotech_108-Healthy#M"	25	887	0.0208010881290746
"Biotech_078-Healthy#FALSE"	8	886	0.0491785079928952
"Biotech_083-Celiac#FALSE"	5	886	0.041713747645951
"CD1081-Celiac#FALSE"	22	886	0.0290796901667323
"HC_16_BB-Healthy#NA"	25	885	0.0241137843655486
"CD1076-Celiac#M"	25	884	0.0229932892888727
"CD1169-Celiac#FALSE"	27	883	0.0144330570947547
"CD1363_HC-Healthy#NA"	21	883	0.0314145439020919
"CD1129-Celiac#M"	24	882	0.0219785696486419
"HC_22_BB-Healthy#NA"	NA	882	0.0266594124047878
"HC_09_BB-Healthy#NA"	19	881	0.0325765419316669
"HC_32_BB-Healthy#NA"	11	881	0.0573343745932578
"CD1125-Celiac#FALSE"	24	879	0.0222774159211293
"HC_35_BB-Healthy#NA"	25	879	0.0222554182702046
"HC_33_BB-Healthy#NA"	11	876	0.0562259306803594
"CD1115-Celiac#M"	25	875	0.0257065632528351
"Biotech_131-Celiac#FALSE"	12	872	0.0626166882091053
"HC_14_BB-Healthy#NA"	22	872	0.0233130146508395
"HC_13_BB-Healthy#NA"	17	871	0.0431551305554179
"CD1368-Celiac#NA"	25	870	0.0204609595484478
"BC_12-Healthy#NA"	25	868	0.0215796932103523
"Biotech_091-Celiac#FALSE"	6	868	0.0643010593377287
"Biotech_091-Celiac#FALSE"	12	867	0.0642269797762797
"CD1110-Celiac#FALSE"	28	867	0.0156213401560332
"Biotech_110-Healthy#FALSE"	17	866	0.0343269383224988
"CD1149-Celiac#FALSE"	6	866	0.0524753075198449
"HC_35_BB-Healthy#NA"	NA	866	0.0219262710147863
"Biotech_096-Celiac#FALSE"	22	865	0.0292298854458825
"Biotech_115-Healthy#M"	14	865	0.0595115239078087
"Biotech_105-Healthy#FALSE"	16	863	0.0525162782206536
"Biotech_115-Healthy#M"	15	863	0.0593739250085999
"Biotech_045-Healthy#M"	24	858	0.0252799057159694
"Biotech_131-Celiac#FALSE"	13	858	0.0616113744075829
"HC_13_BB-Healthy#NA"	10	858	0.0425110241292177
"Biotech_091-Celiac#FALSE"	13	857	0.0634861841617898
"CD1362_HC-Healthy#NA"	25	857	0.0194062634451213
"Biotech_067-Celiac#FALSE"	22	854	0.0235761808795517
"HC_13_BB-Healthy#NA"	5	854	0.0423128375365407
"Biotech_100-Celiac#FALSE"	20	851	0.0285120782658224
"CD1081-Celiac#FALSE"	23	851	0.0279309439411842
"CD1149-Celiac#FALSE"	14	850	0.0515057868266376
"Biotech_089-Healthy#FALSE"	23	849	0.0263861263053207
"Biotech_111-Celiac#FALSE"	24	849	0.0249280638910095
"Biotech_131-Celiac#FALSE"	11	849	0.0609651012494614
"Biotech_083-Celiac#FALSE"	18	847	0.0398775894538606
"CD1120-Celiac#FALSE"	20	847	0.0257102962603205
"Biotech_045-Healthy#M"	23	846	0.0249263406010607
"Biotech_089-Healthy#FALSE"	22	844	0.0262307309796121
"Biotech_094-Celiac#M"	24	844	0.0273059626645961
"HC_24_BB-Healthy#NA"	26	842	0.019196571063791
"Biotech_107-Healthy#FALSE"	23	840	0.0205043083457417
"HC_32_BB-Healthy#NA"	16	840	0.0546661460367044
"Biotech_096-Celiac#FALSE"	24	839	0.0283512992937519
"CD1129-Celiac#M"	25	839	0.0209070520807376
"BC_16-Healthy#NA"	25	838	0.016227416200306
"HC_33_BB-Healthy#NA"	16	838	0.0537869062901155
"Biotech_078-Healthy#FALSE"	16	836	0.0464031971580817
"CD1205-Celiac#FALSE"	27	836	0.0137504523175104
"Biotech_050-Healthy#M"	24	834	0.0213906486444895
"HC_09_BB-Healthy#NA"	21	834	0.0308386333382636
"BC_11-Healthy#NA"	26	833	0.0160368095797316
"CD1268-Celiac#NA"	17	833	0.0381235697940503
"HC_16_BB-Healthy#NA"	NA	833	0.0226969292389853
"Biotech_081-Celiac#FALSE"	22	832	0.0264135369376806
"Biotech_089-Healthy#FALSE"	24	831	0.0258267031327698
"HC_32_BB-Healthy#NA"	15	831	0.0540804373291683
"Biotech_105-Healthy#FALSE"	15	830	0.0505081238970365
"Biotech_107-Healthy#FALSE"	22	830	0.0202602094368638
"Biotech_045-Healthy#M"	NA	828	0.0243959929286977
"Biotech_105-Healthy#FALSE"	7	827	0.0503255644130713
"CD1081-Celiac#FALSE"	24	826	0.0271104109229355
"BC_14-Healthy#NA"	27	825	0.0146726661568286
"CD1120-Celiac#FALSE"	NA	825	0.0250424963574551
"Biotech_115-Healthy#M"	11	823	0.0566219470244238
"HC_14_BB-Healthy#NA"	24	823	0.022002994332157
"HC_13_BB-Healthy#NA"	18	821	0.0406777981469554
"Biotech_080-Celiac#FALSE"	12	820	0.06460762685156
"Biotech_129-Celiac#FALSE"	24	819	0.0264125386996904
"CD1202-Celiac#FALSE"	26	819	0.0171816980300837
"Biotech_111-Celiac#FALSE"	25	818	0.0240178518997005
"Biotech_115-Healthy#M"	6	818	0.0562779497764018
"HC_14_BB-Healthy#NA"	23	818	0.0218693187894343
"BC_10-Healthy#NA"	24	817	0.0208258985470303
"Biotech_090-Celiac#FALSE"	NA	817	0.0237272384050184
"Biotech_090-Celiac#FALSE"	20	816	0.023698196497546
"Biotech_096-Celiac#FALSE"	23	816	0.0275740884668672
"CD1125-Celiac#FALSE"	25	816	0.020680741059888
"CD1268-Celiac#NA"	18	816	0.0373455377574371
"Biotech_087-Celiac#FALSE"	22	815	0.0231718412373479
"Biotech_086-Healthy#FALSE"	26	813	0.0189962147763914
"Biotech_091-Celiac#FALSE"	11	813	0.0602266834580339
"CD1086-Celiac#M"	NA	813	0.019244881051012
"HC_36_BB-Healthy#NA"	21	811	0.0312922020295559
"Biotech_050-Healthy#M"	25	810	0.0207750904101157
"Biotech_105-Healthy#FALSE"	9	810	0.0492910606706018
"Biotech_083-Celiac#FALSE"	17	809	0.0380885122410546
"HC_16_BB-Healthy#NA"	26	809	0.0220429961036484
"CD1149-Celiac#FALSE"	15	806	0.0488396049203175
"CD1208-Celiac#FALSE"	26	806	0.0171489361702128
"Biotech_080-Celiac#FALSE"	13	805	0.0634257800189096
"HC_36_BB-Healthy#NA"	19	804	0.0310221090403982
"Biotech_107-Healthy#FALSE"	24	803	0.0196011423828935
"CD0497-Celiac#FALSE"	23	803	0.0192593658559985
"HC_31_BB-Healthy#NA"	22	801	0.0255046806342737
"BC_17-Healthy#NA"	25	799	0.0189831313851271
"CD1115-Celiac#M"	NA	799	0.0234737646160174
"Biotech_111-Celiac#FALSE"	NA	798	0.0234306183569205
"HC_31_BB-Healthy#NA"	NA	797	0.0253773164363497
"Biotech_131-Celiac#FALSE"	8	794	0.0570156541720523
"CD1149-Celiac#FALSE"	16	794	0.048112464400412
"Biotech_081-Celiac#FALSE"	24	793	0.0251754023937268
"Biotech_105-Healthy#FALSE"	10	793	0.0482565569281324
"Biotech_121-Healthy#FALSE"	18	791	0.0384260383774593
"CD1086-Celiac#M"	26	791	0.0187241093620547
"CD1149-Celiac#FALSE"	11	791	0.0479306792704357
"Biotech_067-Celiac#FALSE"	NA	790	0.0218093476520443
"Biotech_067-Celiac#FALSE"	23	789	0.0217817408828645
"Biotech_096-Celiac#FALSE"	25	789	0.0266617105396546
"Biotech_100-Celiac#FALSE"	24	787	0.0263678091600496
"Biotech_129-Celiac#FALSE"	23	787	0.0253805469556244
"HC_31_BB-Healthy#NA"	23	786	0.0250270648920588
"Biotech_121-Healthy#FALSE"	17	785	0.0381345640029147
"Biotech_129-Celiac#FALSE"	22	784	0.0252837977296182
"CD1212-Celiac#M"	26	783	0.0202012383900929
"Biotech_091-Celiac#FALSE"	15	782	0.057930217053115
"HC_15_BB-Healthy#NA"	21	781	0.031841161121983
"CD1363_HC-Healthy#NA"	20	778	0.0276789526113562
"CD1120-Celiac#FALSE"	22	776	0.0235551238465274
"HC_32_BB-Healthy#NA"	6	775	0.050436027593388
"CD0497-Celiac#FALSE"	24	774	0.018563822132681
"Biotech_067-Celiac#FALSE"	24	773	0.0213400325759876
"Biotech_091-Celiac#FALSE"	14	772	0.0571894214386251
"HC_31_BB-Healthy#NA"	24	771	0.024549449149844
"Biotech_131-Celiac#FALSE"	15	770	0.0552922590837283
"Biotech_045-Healthy#M"	25	769	0.0226576311137301
"Biotech_094-Celiac#M"	23	769	0.0248794849396616
"Biotech_094-Celiac#M"	22	767	0.0248147788669967
"HC_23_BB-Healthy#NA"	28	766	0.0145489078822412
"CD1205-Celiac#FALSE"	28	764	0.0125662028356196
"HC_14_BB-Healthy#NA"	25	759	0.0202919473853064
"Biotech_065-Celiac#M"	26	758	0.0168583057180348
"Biotech_105-Healthy#FALSE"	8	758	0.0461266962818718
"CD1149-Celiac#FALSE"	7	758	0.0459310428406956
"CD1368-Celiac#NA"	26	757	0.0178033866415804
"CD1169-Celiac#FALSE"	28	756	0.0123571813857696
"Biotech_110-Healthy#FALSE"	19	754	0.0298874266687807
"CD1268-Celiac#NA"	19	753	0.0344622425629291
"Biotech_129-Celiac#FALSE"	25	751	0.0242195562435501
"Biotech_081-Celiac#FALSE"	25	750	0.0238102796914188
"Biotech_083-Celiac#FALSE"	19	749	0.0352636534839925
"Biotech_131-Celiac#FALSE"	14	749	0.0537842883814448
"Biotech_080-Celiac#FALSE"	14	748	0.0589347620548377
"Biotech_089-Healthy#FALSE"	25	748	0.023247140726007
"HC_33_BB-Healthy#NA"	6	748	0.04801026957638
"CD1115-Celiac#M"	26	747	0.0219460602855632
"HC_15_BB-Healthy#NA"	20	746	0.0304142204827136
"Biotech_080-Celiac#FALSE"	6	744	0.0586196028994642
"Biotech_091-Celiac#FALSE"	7	744	0.0551151937180532
"HC_22_BB-Healthy#NA"	22	742	0.0224277596421231
"Biotech_100-Celiac#FALSE"	23	741	0.0248266157402754
"CD1081-Celiac#FALSE"	25	741	0.0243205986608901
"CD1120-Celiac#FALSE"	23	741	0.0224927149101506
"BC_13-Healthy#NA"	27	739	0.0107453398086486
"HC_33_BB-Healthy#NA"	9	739	0.0474326059050064
"BC_12-Healthy#NA"	26	738	0.018347711508341
"Biotech_064-Celiac#FALSE"	26	733	0.0213615433933671
"Biotech_080-Celiac#FALSE"	11	733	0.0577529152221872
"HC_33_BB-Healthy#NA"	17	732	0.0469833119383825
"CD1149-Celiac#FALSE"	5	731	0.0442949766709083
"Biotech_110-Healthy#FALSE"	21	730	0.028936102742984
"HC_33_BB-Healthy#NA"	10	730	0.0468549422336329
"Biotech_131-Celiac#FALSE"	5	729	0.0523481258078414
"CD1211-Celiac#M"	22	729	0.0183956193696535
"BC_10-Healthy#NA"	25	727	0.0185317359163905
"Biotech_115-Healthy#M"	7	726	0.0499484004127967
"CD1071-Celiac#FALSE"	26	724	0.0174554572413627
"CD1149-Celiac#FALSE"	10	724	0.0438708113676301
"Biotech_080-Celiac#FALSE"	15	723	0.0569650173337535
"Biotech_094-Celiac#M"	25	723	0.0233912452683684
"HC_30_BB-Healthy#NA"	13	722	0.0609694308393852
"Biotech_097-Celiac#FALSE"	26	721	0.0172847793253902
"Biotech_105-Healthy#FALSE"	5	720	0.0438142761516461
"Biotech_100-Celiac#FALSE"	22	718	0.0240560190303883
"CD1149-Celiac#FALSE"	9	718	0.0435072411076774
"HC_30_BB-Healthy#NA"	11	718	0.0606316500591116
"HC_36_BB-Healthy#NA"	20	717	0.0276652390322954
"Biotech_081-Celiac#FALSE"	NA	714	0.0226673862662307
"CD1149-Celiac#FALSE"	8	714	0.0432648609343756
"CD1127-Celiac#M"	26	713	0.0183654019524509
"Biotech_091-Celiac#FALSE"	10	711	0.0526705681902363
"Biotech_108-Healthy#M"	26	711	0.0166737019839595
"Biotech_083-Celiac#FALSE"	21	710	0.0334274952919021
"Biotech_087-Celiac#FALSE"	23	709	0.0201580802911407
"Biotech_110-Healthy#FALSE"	NA	708	0.0280640558110036
"HC_38_BB-Healthy#NA"	12	708	0.0537748746771988
"BC_18-Healthy#NA"	27	705	0.0138779527559055
"Biotech_064-Celiac#FALSE"	NA	705	0.0205455499213149
"Biotech_131-Celiac#FALSE"	9	705	0.0506247307195175
"CD0838-Celiac#FALSE"	13	705	0.0599795814190914
"Biotech_091-Celiac#FALSE"	16	701	0.0519297725757464
"HC_30_BB-Healthy#NA"	14	701	0.0591960817429488
"HC_35_BB-Healthy#NA"	26	701	0.017748632772939
"Biotech_092-Celiac#FALSE"	27	697	0.015198761420877
"Biotech_121-Healthy#FALSE"	21	697	0.0338596065095944
"CD0497-Celiac#FALSE"	25	697	0.0167170336259414
"Biotech_078-Healthy#FALSE"	18	696	0.0386323268206039
"Biotech_115-Healthy#M"	16	696	0.0478844169246646
"HC_10_BB-Healthy#NA"	27	696	0.0127706422018349
"BC_13-Healthy#NA"	28	695	0.0101055631488644
"Biotech_115-Healthy#M"	9	694	0.0477468180254558
"CD1268-Celiac#NA"	21	694	0.0317620137299771
"HC_38_BB-Healthy#NA"	14	693	0.0526355764848853
"Biotech_089-Healthy#FALSE"	NA	692	0.0215067130780706
"Biotech_087-Celiac#FALSE"	24	690	0.0196178778573866
"CD1125-Celiac#FALSE"	26	690	0.0174873913374053
"Biotech_083-Celiac#FALSE"	20	689	0.0324387947269303
"Biotech_078-Healthy#FALSE"	17	687	0.0381327708703375
"Biotech_121-Healthy#FALSE"	19	687	0.0333738158853534
"CD1363_HC-Healthy#NA"	22	686	0.0244058630994735
"HC_22_BB-Healthy#NA"	23	686	0.0207350985370572
"HC_30_BB-Healthy#NA"	12	686	0.0579294038169228
"Biotech_091-Celiac#FALSE"	9	685	0.0507444995925624
"HC_38_BB-Healthy#NA"	13	684	0.0519519975694972
"CD1129-Celiac#M"	26	683	0.0170196860204336
"HC_09_BB-Healthy#NA"	24	683	0.025255139772223
"HC_30_BB-Healthy#NA"	6	682	0.0575916230366492
"Biotech_115-Healthy#M"	10	681	0.0468524251805986
"HC_13_BB-Healthy#NA"	19	680	0.0336917207550909
"Biotech_090-Celiac#FALSE"	23	679	0.0197194551738158
"HC_09_BB-Healthy#NA"	20	679	0.0251072326578908
"HC_32_BB-Healthy#NA"	9	677	0.0440583105557725
"HC_32_BB-Healthy#NA"	10	676	0.0439932318104907
"Biotech_107-Healthy#FALSE"	25	672	0.0164034466765934
"CD1211-Celiac#M"	23	672	0.0169572787605037
"HC_33_BB-Healthy#NA"	7	672	0.0431322207958922
"Biotech_067-Celiac#FALSE"	25	670	0.0184965353504679
"HC_38_BB-Healthy#NA"	6	670	0.0508886525900046
"Biotech_091-Celiac#FALSE"	5	669	0.0495592266093785
"CD1081-Celiac#FALSE"	26	669	0.021957463568334
"HC_32_BB-Healthy#NA"	17	669	0.0435376805935182
"Biotech_131-Celiac#FALSE"	10	668	0.0479678299583513
"CD0838-Celiac#FALSE"	6	666	0.0566615620214395
"CD1212-Celiac#M"	NA	666	0.0171826625386997
"CD1363_HC-Healthy#NA"	24	666	0.0236943219012381
"HC_13_BB-Healthy#NA"	21	666	0.0329980676807214
"BC_14-Healthy#NA"	28	665	0.0118270581748982
"Biotech_050-Healthy#M"	26	665	0.0170560927441073
"HC_33_BB-Healthy#NA"	18	665	0.0426829268292683
"CD0838-Celiac#FALSE"	14	664	0.0564914071805343
"CD1113-Celiac#FALSE"	27	664	0.0109192567012005
"CD1120-Celiac#FALSE"	24	663	0.0201250607090821
"HC_09_BB-Healthy#NA"	22	663	0.024515604200562
"HC_12_BB-Healthy#NA"	18	663	0.0326504481434059
"HC_12_BB-Healthy#NA"	17	661	0.0325519550871664
"Biotech_100-Celiac#FALSE"	25	659	0.022079270948504
"Biotech_080-Celiac#FALSE"	16	658	0.0518436810589348
"Biotech_090-Celiac#FALSE"	24	658	0.0191095751168937
"Biotech_129-Celiac#FALSE"	NA	658	0.0212203302373581
"CD1363_HC-Healthy#NA"	23	658	0.0234097054219439
"HC_32_BB-Healthy#NA"	7	658	0.0428218143954185
"HC_38_BB-Healthy#NA"	11	655	0.049749354397691
"Biotech_094-Celiac#M"	NA	654	0.0211588857614287
"Biotech_090-Celiac#FALSE"	22	653	0.0189643655795313
"CD1149-Celiac#FALSE"	21	653	0.0395685632915228
"CD1076-Celiac#M"	26	651	0.0169328408677106
"CD1149-Celiac#FALSE"	17	651	0.0394473732048718
"CD1362_HC-Healthy#NA"	26	651	0.0147415140055705
"Biotech_105-Healthy#FALSE"	18	649	0.0394937016978032
"HC_14_BB-Healthy#NA"	26	649	0.0173510854454069
"Biotech_115-Healthy#M"	5	648	0.0445820433436533
"CD0838-Celiac#FALSE"	12	648	0.0551301684532925
"HC_31_BB-Healthy#NA"	25	648	0.0206330000636821
"HC_38_BB-Healthy#NA"	16	645	0.048989822269482
"CD1211-Celiac#M"	24	644	0.016250725478816
"HC_32_BB-Healthy#NA"	8	644	0.0419107119614734
"HC_30_BB-Healthy#NA"	15	642	0.0542138152339132
"HC_38_BB-Healthy#NA"	15	642	0.0487619626310193
"Biotech_106-Celiac#FALSE"	12	640	0.0638467677573823
"HC_11_BB-Healthy#NA"	27	638	0.0157309465690263
"Biotech_080-Celiac#FALSE"	7	634	0.049952726126694
"HC_33_BB-Healthy#NA"	8	634	0.0406931964056483
"HC_15_BB-Healthy#NA"	22	633	0.025807240704501
"HC_22_BB-Healthy#NA"	24	632	0.0191028896143151
"BC_16-Healthy#NA"	26	631	0.0122189732964118
"BC_17-Healthy#NA"	26	631	0.014991684485626
"Biotech_091-Celiac#FALSE"	8	631	0.0467442032743166
"HC_09_BB-Healthy#NA"	23	631	0.0233323472859045
"Biotech_078-Healthy#FALSE"	19	630	0.0349689165186501
"Biotech_105-Healthy#FALSE"	17	628	0.0382157853100469
"Biotech_100-Celiac#FALSE"	NA	624	0.0209066237812846
"Biotech_110-Healthy#FALSE"	20	624	0.0247344220707151
"CD1208-Celiac#FALSE"	27	624	0.0132765957446809
"CD0838-Celiac#FALSE"	11	623	0.0530032329419772
"CD0838-Celiac#FALSE"	15	623	0.0530032329419772
"HC_13_BB-Healthy#NA"	20	622	0.0308180151612743
"Biotech_131-Celiac#FALSE"	16	621	0.0445928479103835
"HC_32_BB-Healthy#NA"	18	621	0.0404139008199922
"HC_30_BB-Healthy#NA"	16	619	0.05227157574734
"Biotech_096-Celiac#FALSE"	26	617	0.0208495252255601
"Biotech_080-Celiac#FALSE"	5	616	0.0485345099275134
"Biotech_111-Celiac#FALSE"	26	616	0.0180867931176229
"HC_32_BB-Healthy#NA"	5	615	0.0400234283483014
"HC_21_BB-Healthy#NA"	28	614	0.0102331627806203
"Biotech_083-Celiac#FALSE"	23	610	0.0287193973634652
"CD1187-Celiac#M"	6	610	0.0688332204919883
"Biotech_115-Healthy#M"	8	609	0.0418988648090815
"Biotech_083-Celiac#FALSE"	24	608	0.0286252354048964
"BC_10-Healthy#NA"	26	607	0.0154728524088708
"CD1113-Celiac#FALSE"	28	607	0.00998191086992271
"HC_38_BB-Healthy#NA"	7	607	0.0461036001822877
"Biotech_089-Healthy#FALSE"	26	606	0.0188339134758826
"CD1268-Celiac#NA"	22	606	0.0277345537757437
"HC_10_BB-Healthy#NA"	28	605	0.0111009174311927
"HC_20_BB-Healthy#NA"	27	605	0.0128439198369565
"Biotech_087-Celiac#FALSE"	25	604	0.0171727510519732
"CD1149-Celiac#FALSE"	18	604	0.0365994061685754
"Biotech_106-Celiac#FALSE"	13	602	0.0600558659217877
"HC_11_BB-Healthy#NA"	28	602	0.0148433069507113
"Biotech_105-Healthy#FALSE"	21	601	0.0365727499543601
"HC_12_BB-Healthy#NA"	21	600	0.0295479168718605
"Biotech_106-Celiac#FALSE"	11	599	0.059756584197925
"HC_30_BB-Healthy#NA"	7	599	0.050582671845972
"Biotech_121-Healthy#FALSE"	20	597	0.0290017002671848
"Biotech_115-Healthy#M"	17	596	0.0410044719642243
"HC_21_BB-Healthy#NA"	27	596	0.00993316778053699
"HC_36_BB-Healthy#NA"	24	596	0.022996488791141
"Biotech_080-Celiac#FALSE"	8	595	0.0468799243618027
"Biotech_129-Celiac#FALSE"	26	594	0.019156346749226
"CD1086-Celiac#M"	27	594	0.0140608356018464
"CD1149-Celiac#FALSE"	24	594	0.0359934557353209
"HC_09_BB-Healthy#NA"	25	592	0.0218902529211655
"Biotech_080-Celiac#FALSE"	9	590	0.0464859754175859
"Biotech_106-Celiac#FALSE"	6	589	0.0587589784517159
"Biotech_083-Celiac#FALSE"	22	588	0.027683615819209
"HC_22_BB-Healthy#NA"	25	588	0.0177729416031919
"CD0844-Celiac#FALSE"	27	587	0.0113054196679635
"CD1268-Celiac#NA"	20	587	0.0268649885583524
"CD1096-Celiac#FALSE"	12	586	0.0655994626665174
"CD1268-Celiac#NA"	NA	586	0.0268192219679634
"CD1120-Celiac#FALSE"	25	585	0.0177574065080136
"Biotech_045-Healthy#M"	26	583	0.0171773718326458
"Biotech_067-Celiac#FALSE"	26	583	0.0160947464318251
"CD1187-Celiac#M"	12	583	0.0657865041751298
"HC_15_BB-Healthy#NA"	24	583	0.0237687540769733
"HC_36_BB-Healthy#NA"	22	583	0.0224948875255624
"Biotech_080-Celiac#FALSE"	10	582	0.045855657106839
"Biotech_081-Celiac#FALSE"	26	582	0.018476777040541
"HC_13_BB-Healthy#NA"	24	582	0.0288361492345043
"Biotech_083-Celiac#FALSE"	25	581	0.0273540489642185
"BC_18-Healthy#NA"	28	580	0.0114173228346457
"HC_33_BB-Healthy#NA"	19	580	0.0372272143774069
"CD1202-Celiac#FALSE"	27	578	0.0121257893301445
"HC_12_BB-Healthy#NA"	NA	578	0.0284644932532256
"CD1096-Celiac#FALSE"	13	577	0.0645919623866562
"CD1149-Celiac#FALSE"	22	577	0.0349633399987881
"CD1208-Celiac#FALSE"	28	577	0.0122765957446809
"HC_12_BB-Healthy#NA"	19	577	0.0284152467251059
"CD0838-Celiac#FALSE"	16	576	0.0490045941807044
"CD1081-Celiac#FALSE"	NA	575	0.0188722594197191
"CD1268-Celiac#NA"	24	575	0.0263157894736842
"CD1363_HC-Healthy#NA"	NA	575	0.0204568094492671
"Biotech_121-Healthy#FALSE"	24	573	0.0278358027690066
"HC_30_BB-Healthy#NA"	9	573	0.0483870967741935
"Biotech_078-Healthy#FALSE"	21	571	0.0316940497335702
"BC_12-Healthy#NA"	27	570	0.0141709966934341
"Biotech_115-Healthy#M"	18	570	0.0392156862745098
"HC_30_BB-Healthy#NA"	10	570	0.0481337611889883
"Biotech_110-Healthy#FALSE"	24	569	0.0225543047407642
"CD1149-Celiac#FALSE"	19	568	0.034417984608859
"BC_11-Healthy#NA"	27	567	0.0109158115626745
"CD1127-Celiac#M"	27	566	0.0145789866831517
"HC_15_BB-Healthy#NA"	23	565	0.0230348988910633
"HC_20_BB-Healthy#NA"	28	565	0.0119947350543478
"Biotech_106-Celiac#FALSE"	16	564	0.0562649640861931
"HC_38_BB-Healthy#NA"	8	562	0.0426857056053471
"CD1149-Celiac#FALSE"	23	561	0.0339938193055808
"Biotech_103-Celiac#M"	13	559	0.0622355822756624
"Biotech_105-Healthy#FALSE"	19	559	0.0340169171788474
"CD1149-Celiac#FALSE"	25	559	0.0338726292189299
"Biotech_092-Celiac#FALSE"	28	557	0.0121459255544168
"Biotech_106-Celiac#FALSE"	14	557	0.0555666400638468
"Biotech_110-Healthy#FALSE"	22	557	0.0220786427778659
"CD1096-Celiac#FALSE"	6	557	0.0623530728758536
"Biotech_064-Celiac#FALSE"	27	555	0.0161741563210351
"CD1096-Celiac#FALSE"	11	555	0.0621291839247733
"HC_16_BB-Healthy#NA"	27	555	0.0151222037546661
"HC_24_BB-Healthy#NA"	27	555	0.0126533217819525
"HC_13_BB-Healthy#NA"	22	554	0.0274488430857652
"HC_15_BB-Healthy#NA"	NA	554	0.0225864318330072
"HC_38_BB-Healthy#NA"	10	554	0.0420780799027799
"CD1211-Celiac#M"	25	553	0.0139544273133311
"Biotech_103-Celiac#M"	12	549	0.061122244488978
"CD1086-Celiac#M"	28	549	0.0129956207835247
"Biotech_091-Celiac#FALSE"	18	547	0.0405215201126009
"Biotech_106-Celiac#FALSE"	7	547	0.0545690343176377
"Biotech_121-Healthy#FALSE"	23	546	0.026524168083556
"CD1115-Celiac#M"	27	546	0.0160408954697691
"CD1363_HC-Healthy#NA"	25	546	0.0194250747118258
"HC_36_BB-Healthy#NA"	NA	546	0.0210672531543003
"Biotech_091-Celiac#FALSE"	17	545	0.0403733609897029
"HC_36_BB-Healthy#NA"	23	542	0.020912914303353
"CD1268-Celiac#NA"	23	539	0.0246681922196796
"HC_32_BB-Healthy#NA"	19	538	0.0350123649616035
"Biotech_094-Celiac#M"	26	537	0.0173735805105309
"HC_30_BB-Healthy#NA"	8	537	0.0453470697517311
"HC_36_BB-Healthy#NA"	25	537	0.0207199907396689
"HC_38_BB-Healthy#NA"	5	537	0.0407868752848245
"CD1212-Celiac#M"	27	536	0.013828689370485
"HC_13_BB-Healthy#NA"	23	536	0.0265570034187187
"CD0497-Celiac#FALSE"	26	535	0.0128315824818919
"CD0838-Celiac#FALSE"	8	535	0.0455164199421474
"HC_30_BB-Healthy#NA"	5	535	0.0451781793615943
"Biotech_086-Healthy#FALSE"	27	534	0.012477218561615
"CD0844-Celiac#FALSE"	28	531	0.010226878779708
"CD1096-Celiac#FALSE"	14	531	0.0594425165118101
"HC_32_BB-Healthy#NA"	21	531	0.034556813744631
"Biotech_121-Healthy#FALSE"	22	530	0.0257469030847705
"CD1149-Celiac#FALSE"	20	530	0.0321153729624917
"HC_24_BB-Healthy#NA"	28	530	0.012083352332315
"Biotech_086-Healthy#FALSE"	28	529	0.0123603906724613
"HC_09_BB-Healthy#NA"	NA	529	0.0195607158704334
"HC_09_BB-Healthy#NA"	26	528	0.0195237390918503
"HC_38_BB-Healthy#NA"	17	528	0.0401032963694364
"Biotech_103-Celiac#M"	11	527	0.0586729013582721
"CD1268-Celiac#NA"	25	527	0.0241189931350114
"HC_12_BB-Healthy#NA"	20	527	0.0259529203191175
"HC_33_BB-Healthy#NA"	5	527	0.0338254172015404
"Biotech_090-Celiac#FALSE"	25	525	0.0152470014230535
"CD1187-Celiac#M"	13	525	0.0592417061611374
"BC_11-Healthy#NA"	28	524	0.0100879810561577
"Biotech_080-Celiac#FALSE"	17	524	0.0412858493539237
"Biotech_103-Celiac#M"	14	523	0.0582275662435983
"CD0838-Celiac#FALSE"	5	523	0.044495490896716
"CD0838-Celiac#FALSE"	7	523	0.044495490896716
"Biotech_106-Celiac#FALSE"	15	522	0.0520750199521149
"HC_38_BB-Healthy#NA"	21	522	0.039647577092511
"Biotech_078-Healthy#FALSE"	20	520	0.0288632326820604
"Biotech_106-Celiac#FALSE"	5	520	0.0518754988028731
"CD1368-Celiac#NA"	28	520	0.0122295390404516
"HC_33_BB-Healthy#NA"	21	519	0.0333119383825417
"Biotech_087-Celiac#FALSE"	26	515	0.0146423291254407
"HC_16_BB-Healthy#NA"	28	514	0.0140050679817989
"HC_33_BB-Healthy#NA"	20	514	0.0329910141206675
"Biotech_103-Celiac#M"	16	511	0.0568915608995769
"Biotech_064-Celiac#FALSE"	28	509	0.0148335956169494
"Biotech_106-Celiac#FALSE"	10	509	0.0507781324820431
"HC_32_BB-Healthy#NA"	20	509	0.0331250813484316
"HC_38_BB-Healthy#NA"	24	509	0.0386601853258393
"Biotech_080-Celiac#FALSE"	18	508	0.0400252127324299
"CD1076-Celiac#M"	27	507	0.0131873276803829
